,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
24,5isDcWQsvpufU4FAVadU9I,0.445,0.333,5,-11.308,0.0334,0.526,0.00168,0.143,0.393,137.959
25,0QZ5yyl6B6utIWkxeBDxQN,0.545,0.366,2,-9.51,0.0378,0.969,0.267,0.641,0.1,86.997
26,0j1Ia2lQWrcXrQZI4AdJlk,0.648,0.308,1,-11.729,0.04,0.886,0.0774,0.124,0.198,76.997
27,6hjh2phISvfR1Ib6S0FK7b,0.691,0.0682,5,-18.186,0.0645,0.951,0.0,0.0916,0.352,76.94
28,7795WJLVKJoAyVoOtCWqXN,0.677,0.485,5,-5.795,0.0361,0.529,2.04e-05,0.0766,0.493,82.001
29,5XMiziJ3bT3zHZzzHW2QtP,0.616,0.485,5,-8.516,0.0386,0.619,0.00126,0.307,0.283,130.027
30,1Fid2jjqsHViMX6xNH70hE,0.4,0.479,8,-7.989,0.0308,0.0529,2.14e-06,0.115,0.213,166.159
31,2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0,-7.355,0.0288,0.536,0.0,0.135,0.236,89.792
32,29Co9NKhOM5R9vWCrpkPPK,0.551,0.268,2,-9.954,0.0427,0.805,0.0,0.0977,0.335,77.079
33,46IZ0fSY2mpAiktS3KOqds,0.604,0.366,5,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981
34,754zNJgoWQaGETFzSYVlmC,0.478,0.339,4,-7.355,0.0544,0.688,0.0,0.104,0.288,145.441
35,0TXNKTzawI6VgLoA9UauRp,0.681,0.453,7,-6.09,0.0278,0.263,0.0,0.0543,0.348,125.772
36,0Gn3avCD4fEOcgZdKsnaIq,0.538,0.446,1,-10.069,0.0299,0.368,0.0389,0.15,0.293,120.092
37,6zvqq50PL7io0rprbkrYc9,0.668,0.547,1,-8.024,0.0353,0.398,0.0766,0.0931,0.192,83.5
38,59xqg5ECo9VHh9L6CKL3Fs,0.535,0.588,4,-8.762,0.0476,0.00531,0.83,0.113,0.142,162.09
39,2JqnpexlO9dmvjUMCaLCLJ,0.55,0.415,9,-6.557,0.052,0.161,0.0,0.108,0.274,172.065
40,2TktkzfozZifbQhXjT6I33,0.697,0.336,9,-10.395,0.0424,0.598,0.00528,0.107,0.31,82.029
41,35ggckeDXIYpAdrSJkpbsH,0.284,0.731,10,-7.742,0.0459,0.0622,0.0,0.218,0.485,96.557
42,0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284
43,1Rr6W1MhMFzOogazoXSkw1,0.388,0.339,2,-13.86,0.0448,0.695,4.15e-06,0.111,0.182,125.0
44,74WKPbLlT4hrlNBj0cmR33,0.732,0.38,2,-11.402,0.152,0.107,9.53e-05,0.163,0.162,143.897
45,2yZax79pOrYuyIFVW2cZY2,0.735,0.197,3,-13.378,0.537,0.768,0.000276,0.296,0.383,147.899
46,0n6Dh4G6Uoq7ZoKeYWu7Rr,0.463,0.256,10,-12.236,0.0487,0.821,0.613,0.153,0.272,123.954
47,27tDoZsybt3KvJWTDoW9id,0.443,0.459,0,-8.955,0.074,0.546,1.05e-06,0.307,0.565,87.064
48,7e34bRxbpGBLICpYvi6dve,0.64,0.582,8,-7.016,0.0282,0.205,0.0,0.118,0.384,99.971
49,0yTGQpPOgcsS8Xqp5bQO58,0.748,0.297,1,-10.613,0.132,0.485,0.27,0.138,0.114,123.983
50,0I1eFRytp4XRhLCjT6tZm7,0.247,0.438,5,-8.478,0.0358,0.0447,0.000867,0.111,0.39,185.711
51,0DBeC5PMpBchki9qCZ8Cov,0.365,0.237,1,-17.155,0.0421,0.968,0.946,0.107,0.0366,159.986
52,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,0.0333,0.584,0.0,0.322,0.27,102.078
53,4xF4ZBGPZKxECeDFrqSAG4,0.466,0.0918,10,-26.813,0.0269,0.929,0.803,0.439,0.0841,95.014
54,4ZLzoOkj0MPWrTLvooIuaa,0.498,0.235,1,-16.541,0.188,0.72,0.0,0.144,0.0895,118.917
55,1ugQtcwmKOXvKAYzhjncmv,0.507,0.204,0,-11.575,0.0504,0.855,0.0,0.143,0.343,77.765
56,0TFjRKziQOXfmkjTB20tmV,0.113,0.0394,4,-34.768,0.0462,0.97,0.886,0.0849,0.0362,71.373
57,3VlbOrM6nYPprVvzBZllE5,0.681,0.372,5,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873
58,1pmHy0UcUneFeyaMqQyh6V,0.277,0.495,1,-7.945,0.0363,0.667,0.119,0.443,0.0573,153.19
59,6H1xwqbdOQyWuvhiSznEi3,0.408,0.574,11,-12.127,0.0921,0.146,0.00148,0.395,0.234,89.922
60,78Sw5GDo6AlGwTwanjXbGh,0.574,0.469,4,-8.209,0.0254,0.534,9.21e-05,0.128,0.288,132.023
61,1ExDyvuvYw8aDaqpPqsVZh,0.138,0.00312,6,-38.986,0.0385,0.992,0.939,0.101,0.0498,141.904
62,2BN5ZMErVAhbEroB99b3no,0.598,0.426,5,-7.659,0.0354,0.553,0.0,0.318,0.292,119.922
63,4NgherJDfCXWBZBYheM4jK,0.627,0.123,7,-14.411,0.0316,0.859,0.00105,0.149,0.11,131.883
64,4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,4,-7.83,0.0677,0.946,0.0,0.186,0.361,111.202
65,3H3r2nKWa3Yk5gt8xgmsEt,0.605,0.377,11,-6.213,0.0443,0.733,0.0,0.0808,0.519,73.877
66,18uwL0vNUanqZH0ro2QcOP,0.795,0.178,0,-11.991,0.0574,0.607,0.0,0.623,0.608,93.982
67,4f9IfFvBFm7Gsf1IVEudyf,0.642,0.392,4,-7.846,0.0372,0.0151,0.0,0.352,0.0479,138.065
68,4N525F62am9WXdYf7h8ZXm,0.672,0.249,9,-12.033,0.0259,0.362,0.00291,0.0814,0.218,80.894
69,3z7kvwJVRfA4HCOfm9ngog,0.49,0.18,0,-9.764,0.0344,0.7,3.96e-05,0.0762,0.182,136.455
70,4d2ZJ9W7dkQuITwUCTuD5n,0.579,0.454,9,-7.264,0.0427,0.465,0.0,0.0997,0.461,78.949
71,4RX020eHQpZbZFP5jpbwOP,0.432,0.444,6,-7.298,0.125,0.605,0.0,0.104,0.209,82.79
72,1Y4AkeqkcCSRbhD4IJLiB8,0.643,0.735,7,-6.965,0.287,0.188,0.0,0.113,0.557,175.925
73,6OL32fBt7GYCqwWkmEHWNu,0.587,0.605,1,-8.131,0.051,0.0329,3.99e-06,0.0825,0.821,153.889
74,1umtxmuiIr1FeflSHqxXcV,0.573,0.644,2,-6.788,0.0262,0.456,0.0,0.225,0.758,97.528
75,5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,3,-7.885,0.0338,0.691,0.0,0.12,0.0849,100.607
76,6fxVffaTuwjgEk5h9QyRjy,0.614,0.379,4,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989
77,6FZDfxM3a3UCqtzo5pxSLZ,0.752,0.488,6,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
78,2SYEH8KdT65kB7u7nJDEhY,0.694,0.255,11,-9.375,0.0487,0.736,0.0,0.118,0.269,91.736
79,7eB1V5LvAdxCc7brfGhRRo,0.441,0.599,0,-8.985,0.225,0.333,0.00198,0.103,0.35,165.212
80,5RKUztud1fb5UhO4gljjl7,0.58,0.183,6,-13.6,0.0321,0.978,0.0119,0.111,0.196,131.762
81,796sW9t0itczO7kUqzfpzz,0.515,0.459,4,-6.36,0.0268,0.168,1.56e-05,0.0896,0.128,76.961
82,7Dw770W1ZtqQkYDZO5jcnY,0.425,0.0617,7,-15.142,0.0345,0.947,3e-06,0.11,0.299,135.387
83,1ei3hzQmrgealgRKFxIcWn,0.362,0.54,10,-6.031,0.0528,0.338,0.0,0.139,0.3,78.007
84,1ovZe7upcqycTuPFfOg6kB,0.384,0.167,0,-9.92,0.0375,0.924,0.0,0.118,0.258,95.102
85,1npSSnKFAEoRcCU6uZVvPy,0.605,0.835,9,-7.42,0.0602,0.0508,0.166,0.212,0.688,140.906
86,44V6EzbUSYgyfsNiP0FrlA,0.471,0.396,8,-6.654,0.0336,0.77,0.0,0.0729,0.263,149.609
87,3qEg6xYffvuvwpq4U6FRrK,0.511,0.629,0,-7.755,0.151,0.41,0.0,0.162,0.0442,129.924
88,4g2WiijzSKzH8PApKDbadN,0.415,0.104,0,-11.83,0.0426,0.955,3.79e-06,0.104,0.18,82.006
89,6CcJMwBtXByIz4zQLzFkKc,0.421,0.131,0,-18.435,0.0382,0.952,0.00453,0.109,0.12,137.446
90,1MrSbSu9UNo7Aucwrf32WJ,0.202,0.0335,4,-28.549,0.0397,0.977,0.97,0.131,0.0954,66.03
91,4OVYp3krqhyzKIVjs5tpVi,0.724,0.595,1,-7.848,0.164,0.766,1.32e-05,0.0731,0.463,157.952
92,5PdEiev2BkKiZtZFcNKjfM,0.533,0.84,9,-5.283,0.167,0.234,0.0,0.114,0.361,116.882
93,4WR5MhgQr1TtJfuEgBE4jC,0.614,0.858,8,-2.678,0.0305,0.0894,0.716,0.16,0.2,116.781
94,1rAfkuGgX7uaj1uShj9vjs,0.312,0.239,9,-12.642,0.0344,0.775,0.0,0.139,0.457,161.684
95,1is8gU4RVcN4J8xItxWoOY,0.422,0.34,0,-6.577,0.0351,0.877,1.77e-05,0.149,0.223,77.213
96,7apXOQvVkEWR5KZe3GEybU,0.486,0.348,11,-8.964,0.0468,0.0475,0.000546,0.085,0.244,163.788
97,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,4,-18.717,0.0357,0.894,0.026,0.0941,0.124,109.986
98,7uWalFOkvzFZjPou2mcb8C,0.728,0.707,8,-7.895,0.485,0.357,3.81e-06,0.144,0.286,84.968
99,7lGKEWMXVWWTt3X71Bv44I,0.389,0.665,0,-6.169,0.0644,0.178,0.000732,0.116,0.199,117.055
100,0jllH0usRFD4LJkJnGK9Lf,0.657,0.355,7,-12.044,0.0714,0.694,0.000427,0.123,0.0808,74.99
101,6tH1lxPcQConWuvlh85yFT,0.554,0.429,1,-7.687,0.0334,0.0405,0.0,0.23,0.195,112.899
102,4WpvbmpiL4yHHMCNISVS7z,0.643,0.417,1,-6.699,0.0321,0.49,0.0,0.164,0.057,83.104
103,6w8pFOKn42O418qwcQElZ3,0.518,0.729,11,-7.193,0.0452,0.183,0.0,0.0643,0.343,156.879
104,6ncsVXsY8FaxpK5yg1eMHI,0.643,0.417,4,-10.155,0.186,0.809,0.0147,0.168,0.355,94.435
105,0BiqmkasE5FdrChwKfVp8X,0.422,0.235,6,-12.379,0.0568,0.826,0.00648,0.115,0.068,165.71
106,7GCP46SVdrrxlWqiYVPzDV,0.475,0.226,0,-9.89,0.0563,0.86,3.92e-06,0.163,0.244,96.129
107,3cJjqvXbFwiWgnuWgoyhPM,0.603,0.784,6,-4.023,0.062,0.446,8.32e-06,0.119,0.769,172.041
108,75ls0gurX68lUmMjE7QcsE,0.773,0.437,9,-8.281,0.0963,0.836,2.42e-05,0.544,0.707,103.861
109,7AYP21Q4qnxw2WxETEvSRb,0.34,0.684,11,-6.306,0.044,0.00979,0.0,0.348,0.556,112.969
110,0baEuNfCAnahq2e5PhJPrn,0.362,0.456,7,-11.277,0.0422,0.886,0.000662,0.0794,0.175,108.128
111,0r3sjyiC4jE179QJHG9geQ,0.603,0.335,1,-9.694,0.0731,0.7,4.58e-05,0.0987,0.192,78.988
112,73K4UVhpk1ZwlrTJb2DnRz,0.314,0.365,4,-11.89,0.0296,0.795,0.0121,0.136,0.156,89.573
113,3V0nnQhqvbE3JmiDdnzQFQ,0.708,0.211,9,-9.603,0.0424,0.853,0.0,0.131,0.362,72.5
114,69vToJ9BMbbLlFZo7k7A7B,0.329,0.235,10,-7.699,0.0303,0.918,0.0,0.137,0.22,171.006
115,4wsRDItShyZqZHcDMqfvLA,0.499,0.323,6,-12.386,0.0605,0.685,0.024,0.318,0.0844,106.196
116,1TQXIltqoZ5XXyfCbAeSQQ,0.629,0.328,11,-8.284,0.029,0.768,2.5e-05,0.103,0.389,74.953
117,0ecC8p17cDNlxHXkuYqeR6,0.39,0.448,5,-8.57,0.0276,0.8,0.182,0.107,0.077,144.89
118,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981
119,5yVIlYEHZxQVLyInCdldoS,0.376,0.695,0,-4.782,0.0933,0.135,0.0,0.11,0.302,169.533
120,1xhipWH16eyFqTTda9F4pp,0.772,0.41,0,-9.527,0.0349,0.0128,0.000188,0.149,0.519,127.979
121,3thbPeqVwBS3ma8U4Ngs5P,0.506,0.646,4,-8.58,0.359,0.0816,0.0,0.0998,0.732,97.162
122,2kqqw8k0RsrNyHSy9U6LTY,0.33,0.0477,6,-28.99,0.031,0.868,0.94,0.127,0.402,94.957
123,26b3oVLrRUaaybJulow9kz,0.573,0.422,10,-7.621,0.0678,0.551,1.31e-05,0.102,0.693,124.357
124,0a9w6rQAPMfCtnCExpCE2a,0.391,0.343,3,-7.984,0.0363,0.314,0.0,0.103,0.0636,123.27
125,61A6xQ3QR3ruesfTt6bg4U,0.546,0.0754,6,-20.151,0.0304,0.934,0.371,0.0875,0.312,94.663
126,7AFASza1mXqntmGtbxXprO,0.669,0.308,11,-10.068,0.029,0.883,0.0,0.0984,0.52,64.934
127,1KxwZYyzWNyZSRyErj2ojT,0.479,0.545,7,-7.346,0.0688,0.365,0.0,0.0963,0.243,74.897
128,04sN26COy28wTXYj3dMoiZ,0.614,0.318,7,-12.695,0.0478,0.896,0.00239,0.0795,0.112,119.959
129,7m9OqQk4RVRkw9JJdeAw96,0.872,0.391,0,-9.144,0.242,0.469,4.13e-06,0.297,0.437,134.021
130,4AuLkMqJdyQyGeShCU5ik3,0.608,0.461,11,-13.083,0.146,0.828,0.00104,0.107,0.512,114.886
131,4Ey0LK1HzksUqm9JLzzKuD,0.436,0.153,0,-9.522,0.0454,0.911,0.0,0.129,0.415,71.684
132,2vHXbnEbxN41ALWNX7k7i7,0.61,0.846,3,-7.607,0.0399,0.112,3.7e-06,0.493,0.737,118.013
133,7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0.243,0.549,0.0,0.2,0.329,89.949
134,0vOGzkWLUTmRUZvuGpsHxa,0.423,0.493,1,-9.624,0.0437,0.402,1.13e-05,0.108,0.402,177.338
135,1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,4,-6.502,0.0299,0.839,1.46e-06,0.089,0.0592,110.011
